Timestamp,Time,Latitude,Longitude,Accuracy,DoseRate,CountRate,Comment
1.33E+17,8/15/2023,40.0226362,-75.1361999,4.07,3.38,4.43, 
1.33E+17,8/15/2023 18:39,40.0225216,-75.1361959,3.82,3.38,4.43, 
1.33E+17,8/15/2023 18:39,40.0225216,-75.1361959,3.82,3.38,4.43, 
1.33E+17,8/15/2023,40.0225216,-75.1361959,3.82,3.38,4.43, 
1.33E+17,11/6/2023 21:11,40.0203134,-75.1347621,8.48,2.86,4.43, 
1.33E+17,11/6/2023,40.0203134,-75.1347621,8.48,2.86,4.43, 
1.33E+17,11/6/2023 21:11,40.0202223,-75.1347364,7.78,2.86,4.43, 
1.33E+17,11/6/2023,40.0202223,-75.1347364,7.78,2.86,4.43, 
1.33E+17,9/16/2023,40.0217441,-75.1364871,8.47,2.79,4.44, 
1.33E+17,9/16/2023,40.0216506,-75.1364835,9.33,2.79,4.44, 
1.33E+17,9/16/2023,40.0128634,-75.1376183,7.57,3.68,4.45, 
1.33E+17,9/16/2023,40.0130001,-75.1376041,6.82,3.68,4.45, 
1.33E+17,9/16/2023,40.0131072,-75.1375998,6.98,3.68,4.45, 
1.33E+17,11/6/2023 21:11,40.0199639,-75.1371778,7.88,3.83,4.45, 
1.33E+17,11/6/2023 21:11,40.0199639,-75.1371778,7.88,3.83,4.45, 
1.33E+17,11/6/2023,40.0199639,-75.1371778,7.88,3.83,4.45, 
1.33E+17,11/6/2023,40.0199639,-75.1371778,7.88,3.83,4.45, 
1.33E+17,11/6/2023 21:11,40.0205348,-75.1346744,6.98,3.77,4.45, 
1.33E+17,11/6/2023,40.0205348,-75.1346744,6.98,3.77,4.45, 
1.33E+17,11/6/2023 21:11,40.0206201,-75.1346315,8.43,3.77,4.45, 
1.33E+17,11/6/2023,40.0206201,-75.1346315,8.43,3.77,4.45, 
1.33E+17,11/6/2023 21:11,40.0206898,-75.1345494,7.94,3.67,4.45, 
1.33E+17,11/6/2023,40.0206898,-75.1345494,7.94,3.67,4.45, 
1.33E+17,11/6/2023 21:11,40.0205963,-75.1345484,6.68,3.67,4.45, 
1.33E+17,11/6/2023,40.0205963,-75.1345484,6.68,3.67,4.45, 
1.33E+17,11/6/2023 21:11,40.0212203,-75.1339881,6.77,4.09,4.45, 
1.33E+17,11/6/2023 21:11,40.0212203,-75.1339881,6.77,4.09,4.45, 
1.33E+17,11/6/2023,40.0212203,-75.1339881,6.77,4.09,4.45, 
