ime,dat,latitude,longitude,,,count,
1.33E+17,7/5/2023,40.021085,-75.1364988,4.26,1.92,3.05,
1.33E+17,7/5/2023,40.020680,-75.1364753,4.75,2,3.05,
1.33E+17,7/5/2023,40.021247,-75.1364718,4.5,1.92,3.05,
1.33E+17,7/5/2023,40.021390,-75.1364432,4.58,1.92,3.05,
1.33E+17,7/5/2023,40.021515,-75.1364261,4.56,1.92,3.05,
1.33E+17,7/5/2023,40.021614,-75.1364065,4.43,1.92,3.05,
1.33E+17,7/5/2023,40.020660,-75.1363430,4.71,2,3.05,
1.33E+17,7/5/2023,40.018537,-75.1344567,6.42,2.12,3.05,
1.33E+17,7/5/2023,40.018639,-75.1344496,4.53,2.12,3.05,
1.33E+17,7/5/2023,40.018761,-75.1344130,5.21,2.12,3.05,
1.33E+17,6/11/2023 17:59,40.018917,-75.1343268,3.79,1.87,3.05,
1.33E+17,6/11/2023 17:59,40.019103,-75.1342878,3.81,1.87,3.05,
1.33E+17,6/11/2023 17:59,40.019265,-75.1342532,3.81,1.87,3.05,
1.33E+17,6/11/2023 17:59,40.019409,-75.1342225,3.81,1.87,3.05,
1.33E+17,6/11/2023 17:59,40.019513,-75.1342028,3.79,1.87,3.05,
1.33E+17,6/11/2023 17:59,40.020284,-75.1340457,7.89,1.91,3.05,
1.33E+17,6/11/2023 18:00,40.021391,-75.1338046,9.94,2.2,3.05,
1.33E+17,6/11/2023 18:00,40.021617,-75.1337529,9.95,2.2,3.05,
1.33E+17,6/11/2023 18:00,40.021818,-75.1337079,10.1,2.2,3.05,
1.33E+17,6/11/2023 18:00,40.021970,-75.1336739,10.1,2.2,3.05,
1.33E+17,6/11/2023 18:00,40.022103,-75.1336465,10.1,2.2,3.05,
1.33E+17,6/11/2023 18:00,40.022255,-75.1336189,10,2.2,3.05,
1.33E+17,7/5/2023,40.016632,-75.1329451,3.85,1.98,3.05,
1.33E+17,7/5/2023,40.016772,-75.1329086,3.85,1.98,3.05,
1.33E+17,7/5/2023,40.016918,-75.1328726,3.79,1.98,3.05,
1.33E+17,7/5/2023,40.017064,-75.1328399,3.79,1.98,3.05,
1.33E+17,7/5/2023,40.017218,-75.1328043,3.79,1.98,3.05,
1.33E+17,7/5/2023,40.017364,-75.1327777,3.79,1.98,3.05,
1.33E+17,6/11/2023 18:37,40.020276,-75.1321622,3.79,2.24,3.05,
1.33E+17,6/11/2023 18:37,40.020161,-75.1321351,3.79,2.24,3.05,
1.33E+17,6/11/2023 18:37,40.020414,-75.1321260,3.79,2.18,3.05,
1.33E+17,6/11/2023 18:37,40.020571,-75.1320865,3.79,2.18,3.05,
1.33E+17,6/11/2023 18:37,40.020705,-75.1320552,3.79,2.18,3.05,
1.33E+17,6/11/2023 18:37,40.020799,-75.1320335,3.79,2.18,3.05,
1.33E+17,6/11/2023 18:33,40.020420,-75.1310991,10.2,2.14,3.05,
1.33E+17,6/11/2023 17:58,40.018178,-75.1350948,10.2,1.76,3.06,
1.33E+17,6/11/2023 17:58,40.018164,-75.1349433,10.3,1.76,3.06,
1.33E+17,6/11/2023 17:58,40.018141,-75.1347722,6.15,1.76,3.06,
1.33E+17,7/5/2023,40.018696,-75.1343775,5.91,2.12,3.06,
1.33E+17,7/5/2023,40.018822,-75.1343583,5.05,2.12,3.06,
1.33E+17,7/5/2023,40.018968,-75.1343197,4.32,2.12,3.06,
1.33E+17,7/5/2023,40.019128,-75.1342983,4.57,2.12,3.06,
1.33E+17,7/5/2023,40.019291,-75.1342631,4.93,2.12,3.06,
1.33E+17,7/5/2023,40.019462,-75.1342172,5.2,2.12,3.06,
1.33E+17,6/11/2023 18:14,40.015810,-75.1410206,9.94,2.23,3.07,
1.33E+17,6/11/2023 18:14,40.015775,-75.1408635,9.94,2.23,3.07,
1.33E+17,6/11/2023 18:14,40.015759,-75.1407436,9.94,2.23,3.07,
1.33E+17,6/8/2023 18:54,40.018581,-75.1405435,5.67,2.05,3.07,
1.33E+17,6/8/2023 18:54,40.018581,-75.1405435,5.67,2.05,3.07,
1.33E+17,6/8/2023 18:54,40.018746,-75.1405075,5.67,2.05,3.07,
1.33E+17,6/8/2023 18:54,40.018746,-75.1405075,5.67,2.05,3.07,
1.33E+17,6/11/2023 18:14,40.015728,-75.1404973,12.5,2.23,3.07,
1.33E+17,6/8/2023 18:54,40.018887,-75.1404757,5.67,2.05,3.07,
1.33E+17,6/8/2023 18:54,40.018887,-75.1404757,5.67,2.05,3.07,
1.33E+17,6/8/2023 18:54,40.018998,-75.1404464,5.67,2.05,3.07,
1.33E+17,6/8/2023 18:54,40.018998,-75.1404464,5.67,2.05,3.07,
1.33E+17,6/8/2023 18:54,40.019123,-75.1404081,5.67,2.05,3.07,
1.33E+17,6/8/2023 18:54,40.019123,-75.1404081,5.67,2.05,3.07,
1.33E+17,6/11/2023 18:14,40.015707,-75.1403474,9.94,2.23,3.07,
1.33E+17,6/8/2023 18:53,40.019346,-75.1403342,5.67,2.02,3.07,
1.33E+17,6/8/2023 18:53,40.019346,-75.1403342,5.67,2.02,3.07,
1.33E+17,6/8/2023 18:53,40.019476,-75.1402910,5.67,2.02,3.07,
1.33E+17,6/8/2023 18:53,40.019476,-75.1402910,5.67,2.02,3.07,
1.33E+17,6/8/2023 18:53,40.019603,-75.1402703,5.67,2.02,3.07,
1.33E+17,6/8/2023 18:53,40.019603,-75.1402703,5.67,2.02,3.07,
1.33E+17,6/8/2023 18:53,40.019725,-75.1402601,5.67,2.02,3.07,
1.33E+17,6/8/2023 18:53,40.019725,-75.1402601,5.67,2.02,3.07,
1.33E+17,6/8/2023 18:53,40.019951,-75.1402231,5.67,2.02,3.07,
1.33E+17,6/8/2023 18:53,40.019951,-75.1402231,5.67,2.02,3.07,
1.33E+17,7/5/2023,40.020637,-75.1361630,4.49,2,3.07,
1.33E+17,7/5/2023,40.020615,-75.1359628,4.43,2,3.07,
1.33E+17,7/5/2023,40.020588,-75.1357578,4.28,2,3.07,
1.33E+17,7/5/2023,40.020558,-75.1355532,4.3,2,3.07,
1.33E+17,7/5/2023,40.020522,-75.1353305,4.1,2,3.07,
1.33E+17,7/5/2023,40.017912,-75.1326765,3.79,1.93,3.07,
1.33E+17,7/5/2023,40.018084,-75.1326383,3.79,1.93,3.07,
1.33E+17,7/5/2023,40.018253,-75.1326010,3.79,1.93,3.07,
1.33E+17,7/5/2023,40.018432,-75.1325606,3.79,1.93,3.07,
1.33E+17,7/5/2023,40.018629,-75.1325151,3.79,1.93,3.07,
1.33E+17,7/5/2023,40.018815,-75.1324773,3.79,1.93,3.07,
1.33E+17,6/8/2023 18:54,40.017664,-75.1407422,5.67,2.01,3.08,
1.33E+17,6/8/2023 18:54,40.017664,-75.1407422,5.67,2.01,3.08,
1.33E+17,6/8/2023 18:54,40.017863,-75.1406984,5.67,2.01,3.08,
1.33E+17,6/8/2023 18:54,40.017863,-75.1406984,5.67,2.01,3.08,
1.33E+17,6/8/2023 18:54,40.018036,-75.1406626,5.67,2.01,3.08,
1.33E+17,6/8/2023 18:54,40.018036,-75.1406626,5.67,2.01,3.08,
1.33E+17,6/8/2023 18:54,40.018216,-75.1406250,5.67,2.01,3.08,
1.33E+17,6/8/2023 18:54,40.018216,-75.1406250,5.67,2.01,3.08,
1.33E+17,6/8/2023 18:54,40.018400,-75.1405821,5.67,2.01,3.08,
1.33E+17,6/8/2023 18:54,40.018400,-75.1405821,5.67,2.01,3.08,
1.33E+17,6/8/2023 18:53,40.019227,-75.1403921,5.67,2.09,3.08,
1.33E+17,6/8/2023 18:53,40.019227,-75.1403921,5.67,2.09,3.08,
1.33E+17,6/11/2023 19:19,40.021570,-75.1397462,3.79,2.48,3.08,
1.33E+17,6/11/2023 19:18,40.021666,-75.1395616,3.79,2.48,3.08,
1.33E+17,6/11/2023 19:18,40.021745,-75.1394039,3.79,2.48,3.08,
1.33E+17,6/11/2023 19:18,40.021829,-75.1392369,3.79,2.48,3.08,
1.33E+17,6/11/2023 19:18,40.021932,-75.1390366,3.79,2.48,3.08,
1.33E+17,6/11/2023 19:18,40.022050,-75.1387960,3.79,2.48,3.08,
1.33E+17,6/8/2023 19:18,40.013180,-75.1423813,5.67,2.58,3.09,
1.33E+17,6/8/2023 19:18,40.013180,-75.1423813,5.67,2.58,3.09,
1.33E+17,6/8/2023 19:18,40.013106,-75.1422062,5.67,2.58,3.09,
1.33E+17,6/8/2023 19:18,40.013106,-75.1422062,5.67,2.58,3.09,
1.33E+17,6/8/2023 19:18,40.013051,-75.1420828,5.67,2.58,3.09,
1.33E+17,6/8/2023 19:18,40.013051,-75.1420828,5.67,2.58,3.09,
1.33E+17,6/11/2023 17:59,40.019617,-75.1341920,3.79,1.91,3.09,
1.33E+17,6/11/2023 17:59,40.019837,-75.1341393,3.79,1.91,3.09,
1.33E+17,6/11/2023 17:59,40.020011,-75.1341020,3.79,1.91,3.09,
1.33E+17,6/11/2023 17:59,40.020171,-75.1340715,5.84,1.91,3.09,
1.33E+17,6/11/2023 18:37,40.020973,-75.1319916,3.79,2.27,3.09,
1.33E+17,6/11/2023 18:37,40.021115,-75.1319623,3.79,2.27,3.09,
1.33E+17,6/11/2023 18:37,40.021262,-75.1319356,3.79,2.27,3.09,
1.33E+17,6/11/2023 18:38,40.021410,-75.1319024,3.79,2.27,3.09,
1.33E+17,6/11/2023 18:38,40.021561,-75.1318681,3.79,2.27,3.09,
1.33E+17,6/11/2023 18:38,40.021714,-75.1318323,3.79,2.27,3.09,
1.33E+17,6/19/2023,40.023877,-75.1422679,10.7,1.64,3.1,
1.33E+17,6/19/2023,40.023830,-75.1421175,11.1,1.64,3.1,
1.33E+17,6/19/2023,40.023814,-75.1419444,11.3,1.64,3.1,
1.33E+17,6/11/2023 18:13,40.016085,-75.1410613,3.81,2.27,3.1,
1.33E+17,6/11/2023 18:13,40.016197,-75.1410403,4.13,2.27,3.1,
1.33E+17,6/11/2023 18:13,40.016350,-75.1410116,4.25,2.27,3.1,
1.33E+17,6/11/2023 19:19,40.020946,-75.1409859,3.79,2.39,3.1,
1.33E+17,6/11/2023 18:13,40.016527,-75.1409858,4.14,2.27,3.1,
1.33E+17,6/11/2023 18:13,40.016625,-75.1409745,5.93,2.27,3.1,
1.33E+17,6/11/2023 19:19,40.021091,-75.1406892,3.79,2.39,3.1,
1.33E+17,6/11/2023 19:19,40.021222,-75.1404202,3.79,2.39,3.1,
1.33E+17,6/11/2023 19:19,40.021345,-75.1401777,3.79,2.39,3.1,
1.33E+17,7/5/2023,40.020800,-75.1399618,3.79,1.84,3.1,
1.33E+17,6/11/2023 19:19,40.021462,-75.1399562,3.79,2.39,3.1,
1.33E+17,7/5/2023,40.020896,-75.1399328,3.79,1.84,3.1,
1.33E+17,7/5/2023,40.020979,-75.1398645,3.81,1.84,3.1,
1.33E+17,7/5/2023,40.021036,-75.1397499,3.82,1.84,3.1,
1.33E+17,7/5/2023,40.021087,-75.1396202,3.83,1.84,3.1,
1.33E+17,6/8/2023 19:07,40.017818,-75.1407188,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.017818,-75.1407188,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.017975,-75.1406842,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.017975,-75.1406842,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018141,-75.1406499,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018141,-75.1406499,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018306,-75.1406135,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018306,-75.1406135,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018467,-75.1405771,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018467,-75.1405771,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018623,-75.1405479,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018623,-75.1405479,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018763,-75.1405192,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018763,-75.1405192,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018875,-75.1404973,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018875,-75.1404973,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018923,-75.1403883,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018923,-75.1403883,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018897,-75.1402747,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:07,40.018897,-75.1402747,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018879,-75.1401574,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018879,-75.1401574,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018857,-75.1400400,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018857,-75.1400400,5.67,2.44,3.11,
1.33E+17,7/5/2023,40.020644,-75.1399836,3.79,1.92,3.11,
1.33E+17,6/8/2023 19:06,40.018838,-75.1399042,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018838,-75.1399042,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018812,-75.1397238,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018812,-75.1397238,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018791,-75.1395443,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018791,-75.1395443,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018769,-75.1393570,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018769,-75.1393570,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018751,-75.1392319,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018751,-75.1392319,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018736,-75.1391138,5.67,2.44,3.11,
1.33E+17,6/8/2023 19:06,40.018736,-75.1391138,5.67,2.44,3.11,
1.33E+17,7/5/2023,40.019010,-75.1343535,3.79,1.83,3.11,
1.33E+17,7/5/2023,40.019133,-75.1343214,3.79,1.83,3.11,
1.33E+17,7/5/2023,40.019285,-75.1342838,3.79,1.83,3.11,
1.33E+17,7/5/2023,40.019457,-75.1342452,3.79,1.83,3.11,
1.33E+17,6/8/2023 19:02,40.019661,-75.1342231,5.67,2.25,3.11,
1.33E+17,6/8/2023 19:02,40.019661,-75.1342231,5.67,2.25,3.11,
1.33E+17,7/5/2023,40.019635,-75.1342073,3.79,1.83,3.11,
1.33E+17,6/8/2023 19:02,40.019767,-75.1341700,5.67,2.25,3.11,
1.33E+17,6/8/2023 19:02,40.019767,-75.1341700,5.67,2.25,3.11,
1.33E+17,6/8/2023 19:02,40.019903,-75.1341374,5.67,2.25,3.11,
1.33E+17,6/8/2023 19:02,40.019903,-75.1341374,5.67,2.25,3.11,
1.33E+17,6/8/2023 19:02,40.020077,-75.1341027,5.67,2.25,3.11,
1.33E+17,6/8/2023 19:02,40.020077,-75.1341027,5.67,2.25,3.11,
1.33E+17,6/8/2023 19:02,40.020250,-75.1340732,5.67,2.24,3.11,
1.33E+17,6/8/2023 19:02,40.020250,-75.1340732,5.67,2.24,3.11,
1.33E+17,6/8/2023 19:02,40.020424,-75.1340437,5.67,2.24,3.11,
1.33E+17,6/8/2023 19:02,40.020424,-75.1340437,5.67,2.24,3.11,
1.33E+17,6/8/2023 19:02,40.020588,-75.1340112,5.67,2.24,3.11,
1.33E+17,6/8/2023 19:02,40.020588,-75.1340112,5.67,2.24,3.11,
1.33E+17,6/8/2023 19:02,40.020741,-75.1339787,5.67,2.24,3.11,
1.33E+17,6/8/2023 19:02,40.020741,-75.1339787,5.67,2.24,3.11,
1.33E+17,6/8/2023 19:02,40.020859,-75.1339487,5.67,2.24,3.11,
1.33E+17,6/8/2023 19:02,40.020859,-75.1339487,5.67,2.24,3.11,
1.33E+17,6/8/2023 19:01,40.022730,-75.1338662,5.67,2.26,3.11,
1.33E+17,6/8/2023 19:01,40.022730,-75.1338662,5.67,2.26,3.11,
1.33E+17,6/8/2023 19:01,40.022708,-75.1337443,5.67,2.26,3.11,
1.33E+17,6/8/2023 19:01,40.022708,-75.1337443,5.67,2.26,3.11,
1.33E+17,6/11/2023 18:00,40.022789,-75.1337006,9.94,2.41,3.11,
1.33E+17,6/11/2023 18:00,40.022425,-75.1335820,10,2.41,3.11,
1.33E+17,6/11/2023 18:00,40.022593,-75.1335444,9.99,2.41,3.11,
1.33E+17,6/11/2023 18:00,40.022717,-75.1335238,9.96,2.41,3.11,
1.33E+17,6/11/2023 18:14,40.015876,-75.1411285,12.3,2.32,3.12,
1.33E+17,6/11/2023 18:14,40.015965,-75.1411097,9.94,2.32,3.12,
1.33E+17,6/8/2023 18:54,40.017455,-75.1407803,5.67,1.97,3.12,
1.33E+17,6/8/2023 18:54,40.017455,-75.1407803,5.67,1.97,3.12,
1.33E+17,6/8/2023 18:54,40.017552,-75.1407644,5.67,1.97,3.12,
1.33E+17,6/8/2023 18:54,40.017552,-75.1407644,5.67,1.97,3.12,
1.33E+17,6/11/2023 18:14,40.015686,-75.1401930,9.94,2.32,3.12,
1.33E+17,6/11/2023 18:14,40.015667,-75.1400377,9.94,2.32,3.12,
1.33E+17,6/11/2023 18:14,40.015650,-75.1398932,9.94,2.32,3.12,
1.33E+17,6/11/2023 18:14,40.015636,-75.1397582,9.94,2.32,3.12,
1.33E+17,6/11/2023 18:14,40.015618,-75.1396208,9.94,2.32,3.12,
1.33E+17,6/11/2023 18:14,40.015602,-75.1394932,9.94,2.16,3.12,
1.33E+17,7/5/2023,40.021148,-75.1394866,3.83,2.04,3.12,
1.33E+17,6/11/2023 18:15,40.015586,-75.1393762,9.94,2.16,3.12,
1.33E+17,7/5/2023,40.021204,-75.1393646,3.83,2.04,3.12,
1.33E+17,6/11/2023 18:15,40.015567,-75.1392547,9.94,2.16,3.12,
1.33E+17,7/5/2023,40.021279,-75.1392103,3.79,2.04,3.12,
1.33E+17,6/11/2023 18:15,40.015550,-75.1391326,9.94,2.16,3.12,
1.33E+17,7/5/2023,40.020607,-75.1366418,3.79,1.82,3.12,
1.33E+17,7/5/2023,40.020691,-75.1365823,3.79,1.82,3.12,
1.33E+17,7/5/2023,40.020714,-75.1364454,3.79,1.82,3.12,
1.33E+17,7/5/2023,40.020696,-75.1362933,3.79,1.81,3.12,
1.33E+17,7/5/2023,40.020663,-75.1361228,3.79,1.81,3.12,
1.33E+17,7/5/2023,40.020630,-75.1359139,3.79,1.81,3.12,
1.33E+17,7/5/2023,40.020598,-75.1356951,3.79,1.81,3.12,
1.33E+17,6/11/2023 18:00,40.023181,-75.1350017,9.94,2.39,3.12,
1.33E+17,6/11/2023 18:00,40.023217,-75.1348096,9.94,2.39,3.12,
1.33E+17,6/11/2023 18:00,40.023268,-75.1345714,9.94,2.39,3.12,
1.33E+17,6/11/2023 18:00,40.023322,-75.1343188,9.94,2.39,3.12,
1.33E+17,6/11/2023 18:00,40.023375,-75.1340716,9.94,2.39,3.12,
1.33E+17,6/8/2023 19:01,40.022659,-75.1336104,5.67,2.15,3.12,
1.33E+17,6/8/2023 19:01,40.022659,-75.1336104,5.67,2.15,3.12,
1.33E+17,6/8/2023 19:01,40.022448,-75.1336016,5.67,2.15,3.12,
1.33E+17,6/8/2023 19:01,40.022448,-75.1336016,5.67,2.15,3.12,
1.33E+17,6/8/2023 19:01,40.022549,-75.1335776,5.67,2.15,3.12,
1.33E+17,6/8/2023 19:01,40.022549,-75.1335776,5.67,2.15,3.12,
1.33E+17,7/5/2023,40.019006,-75.1324365,3.79,2,3.12,
1.33E+17,7/5/2023,40.019166,-75.1324002,3.79,2,3.12,
1.33E+17,7/5/2023,40.019269,-75.1323766,3.79,2,3.12,
1.33E+17,7/5/2023,40.019383,-75.1323470,3.79,2,3.12,
1.33E+17,6/8/2023 18:54,40.017380,-75.1406257,5.67,2.01,3.13,
1.33E+17,6/8/2023 18:54,40.017380,-75.1406257,5.67,2.01,3.13,
1.33E+17,6/8/2023 18:54,40.017360,-75.1404606,5.67,2.01,3.13,
1.33E+17,6/8/2023 18:54,40.017360,-75.1404606,5.67,2.01,3.13,
1.33E+17,6/8/2023 18:54,40.017340,-75.1402813,5.67,2.01,3.13,
1.33E+17,6/8/2023 18:54,40.017340,-75.1402813,5.67,2.01,3.13,
1.33E+17,6/8/2023 18:54,40.017318,-75.1400968,5.67,2.01,3.13,
1.33E+17,6/8/2023 18:54,40.017318,-75.1400968,5.67,2.01,3.13,
1.33E+17,6/8/2023 18:55,40.017298,-75.1399395,5.67,2.01,3.13,
1.33E+17,6/8/2023 18:55,40.017298,-75.1399395,5.67,2.01,3.13,
1.33E+17,7/5/2023,40.021343,-75.1391013,5.25,2.07,3.13,
1.33E+17,6/11/2023 18:15,40.015537,-75.1389844,9.94,2.17,3.13,
1.33E+17,7/5/2023,40.021397,-75.1389691,3.79,2.07,3.13,
1.33E+17,7/5/2023,40.021286,-75.1389390,5.47,2.07,3.13,
1.33E+17,6/11/2023 18:15,40.015635,-75.1389097,9.94,2.17,3.13,
1.33E+17,6/11/2023 18:15,40.015813,-75.1388557,11.4,2.17,3.13,
1.33E+17,7/5/2023,40.018886,-75.1344151,3.79,2.17,3.13,
1.33E+17,7/5/2023,40.020426,-75.1343890,5.03,1.91,3.13,
1.33E+17,7/5/2023,40.020406,-75.1341796,5.03,1.91,3.13,
1.33E+17,7/5/2023,40.019823,-75.1341661,3.79,1.94,3.13,
1.33E+17,7/5/2023,40.020008,-75.1341252,3.79,1.94,3.13,
1.33E+17,7/5/2023,40.020191,-75.1340950,3.79,1.94,3.13,
1.33E+17,7/5/2023,40.020366,-75.1340607,3.79,1.94,3.13,
1.33E+17,7/5/2023,40.020543,-75.1340233,3.79,1.94,3.13,
1.33E+17,7/5/2023,40.020391,-75.1340052,3.79,1.91,3.13,
1.33E+17,7/5/2023,40.020729,-75.1339830,3.79,1.94,3.13,
1.33E+17,7/5/2023,40.020936,-75.1339430,3.79,1.8,3.13,
1.33E+17,7/5/2023,40.021150,-75.1339014,3.79,1.8,3.13,
1.33E+17,7/5/2023,40.020389,-75.1338569,4.76,1.91,3.13,
1.33E+17,7/5/2023,40.021350,-75.1338518,3.79,1.8,3.13,
1.33E+17,7/5/2023,40.021543,-75.1338023,3.79,1.8,3.13,
1.33E+17,7/5/2023,40.021739,-75.1337543,3.79,1.8,3.13,
1.33E+17,6/8/2023 19:18,40.012968,-75.1420071,5.67,2.6,3.14,
1.33E+17,6/8/2023 19:18,40.012968,-75.1420071,5.67,2.6,3.14,
1.33E+17,6/8/2023 19:11,40.017558,-75.1418072,5.67,2.54,3.14,
1.33E+17,6/8/2023 19:11,40.017558,-75.1418072,5.67,2.54,3.14,
1.33E+17,6/8/2023 19:11,40.017465,-75.1417851,5.67,2.54,3.14,
1.33E+17,6/8/2023 19:11,40.017465,-75.1417851,5.67,2.54,3.14,
1.33E+17,6/8/2023 19:18,40.012887,-75.1417670,5.67,2.6,3.14,
1.33E+17,6/8/2023 19:18,40.012887,-75.1417670,5.67,2.6,3.14,
1.33E+17,6/8/2023 19:18,40.012828,-75.1416045,5.67,2.6,3.14,
1.33E+17,6/8/2023 19:18,40.012828,-75.1416045,5.67,2.6,3.14,
1.33E+17,6/8/2023 19:19,40.012768,-75.1414405,5.67,2.6,3.14,
1.33E+17,6/8/2023 19:19,40.012768,-75.1414405,5.67,2.6,3.14,
1.33E+17,6/8/2023 19:02,40.019776,-75.1352591,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019776,-75.1352591,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019753,-75.1351090,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019753,-75.1351090,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019724,-75.1349235,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019724,-75.1349235,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019701,-75.1347293,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019701,-75.1347293,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019672,-75.1345322,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019672,-75.1345322,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019649,-75.1343653,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:02,40.019649,-75.1343653,5.67,2.19,3.14,
1.33E+17,6/8/2023 19:01,40.021953,-75.1337269,5.67,2.24,3.14,
1.33E+17,6/8/2023 19:01,40.021953,-75.1337269,5.67,2.24,3.14,
1.33E+17,6/8/2023 19:01,40.022095,-75.1336964,5.67,2.24,3.14,
1.33E+17,6/8/2023 19:01,40.022095,-75.1336964,5.67,2.24,3.14,
1.33E+17,6/8/2023 19:01,40.022219,-75.1336694,5.67,2.24,3.14,
1.33E+17,6/8/2023 19:01,40.022219,-75.1336694,5.67,2.24,3.14,
1.33E+17,6/8/2023 19:01,40.022341,-75.1336368,5.67,2.24,3.14,
1.33E+17,6/8/2023 19:01,40.022341,-75.1336368,5.67,2.24,3.14,
1.33E+17,6/11/2023 19:19,40.019501,-75.1449143,3.79,2.29,3.15,
1.33E+17,6/11/2023 19:19,40.019557,-75.1445183,3.79,2.29,3.15,
1.33E+17,6/11/2023 19:19,40.019628,-75.1441344,3.79,2.29,3.15,
1.33E+17,6/11/2023 19:19,40.019713,-75.1437671,3.79,2.29,3.15,
1.33E+17,6/11/2023 19:19,40.019814,-75.1434131,3.79,2.29,3.15,
1.33E+17,6/8/2023 19:11,40.018359,-75.1417291,5.67,2.45,3.15,
1.33E+17,6/8/2023 19:11,40.018359,-75.1417291,5.67,2.45,3.15,
1.33E+17,6/8/2023 19:11,40.018487,-75.1416464,5.67,2.45,3.15,
1.33E+17,6/8/2023 19:11,40.018487,-75.1416464,5.67,2.45,3.15,
1.33E+17,6/8/2023 19:11,40.018604,-75.1415455,5.67,2.45,3.15,
1.33E+17,6/8/2023 19:11,40.018604,-75.1415455,5.67,2.45,3.15,
1.33E+17,6/8/2023 19:11,40.018699,-75.1414348,5.67,2.45,3.15,
1.33E+17,6/8/2023 19:11,40.018699,-75.1414348,5.67,2.45,3.15,
1.33E+17,6/8/2023 19:11,40.018788,-75.1413324,5.67,2.45,3.15,
1.33E+17,6/8/2023 19:11,40.018788,-75.1413324,5.67,2.45,3.15,
1.33E+17,6/8/2023 18:55,40.017168,-75.1389282,5.67,1.95,3.15,
1.33E+17,6/8/2023 18:55,40.017168,-75.1389282,5.67,1.95,3.15,
1.33E+17,6/8/2023 18:55,40.017142,-75.1387471,5.67,1.95,3.15,
1.33E+17,6/8/2023 18:55,40.017142,-75.1387471,5.67,1.95,3.15,
1.33E+17,6/8/2023 18:55,40.017127,-75.1386261,5.67,1.95,3.15,
1.33E+17,6/8/2023 18:55,40.017127,-75.1386261,5.67,1.95,3.15,
1.33E+17,6/8/2023 18:55,40.017137,-75.1384997,5.67,1.95,3.15,
1.33E+17,6/8/2023 18:55,40.017137,-75.1384997,5.67,1.95,3.15,
1.33E+17,7/5/2023,40.020565,-75.1354760,3.79,1.84,3.15,
1.33E+17,7/5/2023,40.020530,-75.1352595,3.79,1.84,3.15,
1.33E+17,6/11/2023 18:00,40.022995,-75.1351902,9.94,2.42,3.15,
1.33E+17,6/11/2023 18:00,40.023123,-75.1351557,9.94,2.42,3.15,
1.33E+17,7/5/2023,40.020495,-75.1350526,3.79,1.84,3.15,
1.33E+17,6/11/2023 18:00,40.022938,-75.1350406,9.94,2.42,3.15,
